PC1,area
-0.09033129999999999,0.4089184692
-0.158445,0.3517470882
0.30797,0.9477537438
0.22261699999999998,0.8477870216000001
0.12776,0.7064226290000001
0.281022,0.8620299501
0.24809199999999998,0.8130449251
0.286924,0.8730116473
0.08308249999999999,0.6043926789
0.00882989,0.5118801997
0.0557991,0.5506156406
0.0286266,0.5397004992000001
0.08629719999999999,0.6955740433000001
0.182024,0.7460898502000001
0.19996699999999998,0.7186023295
-0.0243283,0.48126455910000004
-0.0037912700000000002,0.4798003328
0.245943,0.8168386023
0.27087,0.8525124792000001
0.0360859,0.5167387687
0.08206379999999999,0.6023294509
0.0673677,0.5679201331
-0.06780649999999999,0.4386023295
0.0269995,0.5560732113
0.170454,0.7806322795
-0.0494191,0.4199667221
-0.23695000000000002,0.32119800330000003
-0.116366,0.3598003328
-0.09019669999999999,0.380765391
-0.11708099999999999,0.37983361060000004
-0.176765,0.3384359401
-0.108113,0.40532445920000004
-0.10907299999999999,0.3921464226
-0.176863,0.3349084859
-0.137925,0.3781697171
-0.156309,0.3778369384
-0.14098000000000002,0.3507487521
-0.126735,0.3900831947
-0.0696881,0.4239600666
-0.11895299999999999,0.36452579030000004
-0.168518,0.3292512479
-0.0770344,0.4394009983
-0.143205,0.4009317804
-0.201656,0.3225291181
-0.230645,0.2537104825
-0.260598,0.2252246256
-0.13714,0.40153078200000003
-0.216311,0.2713477537
0.261696,0.8763394343
0.332978,0.9622628952000001
0.229133,0.7775041597
0.293842,0.9194009983
0.228646,0.8217637271
0.142035,0.7453577371
0.0734667,0.6121797005
0.13092199999999998,0.6233610649
0.25187899999999996,0.8429284526
0.21886599999999998,0.7080865225
-0.18634399999999998,0.2801996672
-0.33774899999999997,0.1826955075
-0.377723,0.2131114809
-0.258243,0.2563727121
-0.0270332,0.4819301165
-0.0641997,0.4474542429
-0.146734,0.3653244592
-0.15059899999999998,0.35460898500000004
-0.295151,0.2199667221
-0.17941000000000001,0.3015640599
-0.15278,0.3415640599
-0.225455,0.2567054908
-0.140838,0.3445590682
-0.267027,0.21131447590000002
-0.0927168,0.42642262900000005
-0.265885,0.2426622296
-0.185745,0.29344425960000003
-0.10718799999999999,0.4078535774
-0.0579463,0.4796672213
-0.049146499999999996,0.4810648918
-0.0411104,0.497171381
-0.0213659,0.5161397671
-0.015425,0.5427620632
-0.18751299999999999,0.32219633940000003
-0.166164,0.3378369384
-0.316872,0.2305490849
-0.126185,0.38096505820000004
-0.322747,0.1851580699
-0.233485,0.2628951747
0.143699,0.6568386023
0.0445432,0.5497504160000001
0.16393000000000002,0.7301164725
0.157069,0.7245257903
0.15887,0.7087520799
0.172266,0.7978702163
0.177612,0.7546089850000001
-0.19369699999999998,0.3221297837
-0.0505243,0.4750083195
-0.146453,0.4659567388
-0.125559,0.37178036610000004
-0.0678182,0.4528452579
0.0996701,0.5957404326
-0.011677,0.4794675541
-0.050135099999999995,0.4533111481
-0.12405799999999999,0.35973377700000003
-0.110012,0.3939434276
-0.22711599999999998,0.2831281198
-0.14394,0.4
0.126687,0.6067221298000001
-0.0114966,0.4698835275
0.036886499999999996,0.5496173045
-0.035402499999999996,0.47221297840000004
-0.362131,0.16492512480000002
-0.367465,0.2110482529
-0.276925,0.43880199670000003
-0.34085299999999996,0.23886855240000002
-0.504222,0.2663560732
-0.437658,0.0760732113
-0.313113,0.2075873544
-0.342939,0.23673876870000002
-0.211815,0.5021630616
-0.333586,0.3631946755
-0.369004,0.2330116473
-0.37004699999999996,0.3030948419
-0.37232299999999996,0.3048918469
-0.487226,0.301031614
-0.379469,0.2037271215
-0.0933499,0.3934775374
-0.190656,0.3131447587
-0.207195,0.3204658902
-0.169988,0.3327787022
-0.144111,0.3355740433
-0.186408,0.3062229617
-0.07935199999999999,0.42602329450000004
-0.16028,0.3490848586
0.23443599999999998,0.8895174709
0.261755,0.8673544093000001
0.326076,0.9416306156
0.252426,0.9258569052000001
0.25016099999999997,0.9227287854
0.322251,0.9590016639000001
-0.234184,0.28805324460000004
-0.162019,0.3214642263
-0.26885000000000003,0.2543094842
-0.32289799999999996,0.1669883527
-0.238263,0.24359401
-0.20458099999999999,0.3046921797
-0.171902,0.3221297837
0.108955,0.5890183028
0.0899061,0.5580033278000001
0.139318,0.5944758735
0.146025,0.6344758735
0.07203029999999999,0.5882861897
0.119514,0.5931447587
0.262004,0.8274209651000001
0.12498799999999999,0.6919134775
0.14035699999999998,0.7255906822
-0.060531499999999995,0.42475873540000003
-0.15145599999999998,0.3337104825
-0.155028,0.3239267887
-0.22828199999999998,0.2760732113
-0.17850000000000002,0.33623960070000003
-0.19955199999999998,0.3289184692
-0.18312,0.3063560732
-0.274777,0.21584026620000002
0.312454,0.8980366057
0.15556799999999998,0.8297504160000001
-0.07252839999999999,0.429750416
-0.08026259999999999,0.41484193010000003
-0.266887,0.23227953410000002
-0.137992,0.3518801997
-0.056093,0.4446589018
-0.190457,0.3295840266
-0.0898469,0.4204326123
-0.128935,0.41584026620000003
-0.0015300700000000001,0.4742762063
-0.0075664700000000005,0.4948419301
-0.152062,0.36412645590000003
-0.18895399999999998,0.2971048253
-0.26331099999999996,0.233078203
-0.239535,0.2642928453
-0.18012499999999998,0.2986356073
-0.227739,0.2951081531
-0.277484,0.2199667221
-0.29091,0.27121464230000003
0.0329485,0.5409650582000001
-0.0282729,0.4908485857
-0.039797,0.4477870216
-0.0852443,0.4354076539
-0.0280107,0.4628951747
-0.09594889999999999,0.408985025
0.0496205,0.5881530782000001
-0.00373002,0.49104825290000004
0.155712,0.6615640599
-0.0236678,0.4814642263
0.20005599999999998,0.650249584
0.18248599999999998,0.6794009983
-0.18920299999999998,0.3206655574
-0.188907,0.3034276206
-0.0716222,0.45690515810000004
-0.14607399999999998,0.4273544093
-0.0713965,0.4215640599
-0.140346,0.34202995010000004
0.08795209999999999,0.608452579
0.0113449,0.528985025
0.087562,0.6127787022
0.10481000000000001,0.6063227953
-0.059886699999999994,0.422562396
0.00856373,0.4786688852
-0.06888849999999999,0.465890183
0.0650153,0.6090515807
0.25571000000000005,0.8536439268
0.13877899999999999,0.6792013311
0.10373399999999999,0.7430948419000001
0.0738147,0.6894509151
0.111312,0.6214975042
0.316914,0.8766722130000001
0.175284,0.7108818636
0.108481,0.5902163062
0.0567381,0.554875208
0.0575844,0.5572046589
0.30426000000000003,0.9103494176
0.18848499999999999,0.8435274542000001
0.298994,0.9021630616
0.263741,0.8380033278
0.240231,0.8447254576000001
0.288523,0.8981031614
0.109358,0.6601663894
0.185921,0.7649251248000001
0.260316,0.8103826955000001
0.280917,0.8308818636
0.255955,0.8783361065
0.307375,0.9050249584000001
0.16469499999999998,0.6829950083
-0.370728,0.26356073210000003
-0.373724,0.1424958403
-0.416971,0.0945757072
-0.41178000000000003,0.1432279534
-0.488602,0.0785357737
-0.5329079999999999,0.041397670500000004
-0.518339,0.0082529118
-0.530403,0.0
-0.478763,0.060565723800000006
-0.519598,0.0642928453
0.14974,0.6969717138
0.237973,0.8000665557000001
-0.331456,0.233078203
-0.46456000000000003,0.047121464200000004
-0.321123,0.17291181360000002
-0.357163,0.18036605660000002
0.0210979,0.5106821963
-0.0528161,0.43846921800000005
-0.11344299999999999,0.3722462562
0.0267787,0.5430948419
-0.0712868,0.4336106489
-0.0137559,0.5510815308
-0.450074,0.07640599000000001
-0.412205,0.0955074875
-0.350193,0.18349417640000001
0.0542599,0.6115141431000001
0.134207,0.7471547421
-0.039685399999999996,0.45550748750000003
0.0123932,0.49783693840000004
0.0478447,0.5456905158
-0.0628727,0.4461896839
0.0132692,0.5092845258
0.0449942,0.5288519135
-0.016718399999999998,0.523327787
0.00734934,0.5450915141
-0.0146982,0.4911148087
-0.11366899999999999,0.391547421
-0.014129399999999999,0.4837271215
-0.0688135,0.4069883527
-0.128019,0.3715806988
-0.10785199999999999,0.4067221298
-0.0057339,0.4913810316
0.23290899999999998,0.8591014975
0.214895,0.7862229617000001
-0.017862899999999998,0.5234608985
-0.0628784,0.4843261231
-0.00546928,0.5322462562
-0.09560869999999999,0.4462562396
-0.015138299999999999,0.5259900166
-0.0663242,0.4839267887
-0.13594699999999998,0.3622628952
-0.177868,0.3141430948
-0.256088,0.26582362730000003
-0.17567000000000002,0.33890183030000004
-0.242887,0.27640599
-0.161441,0.3369717138
-0.116751,0.3954076539
-0.131598,0.40126455910000003
-0.00422204,0.47347753740000004
-0.222296,0.2893178037
-0.136768,0.38535773710000004
-0.181445,0.35460898500000004
-0.013704399999999999,0.4994342762
-0.093036,0.39913477540000003
-0.011261799999999999,0.4717470882
-0.218459,0.290249584
-0.026637499999999998,0.5253244592
-0.142175,0.3595341098
-0.10049899999999999,0.3732445923
0.018407899999999998,0.5482861897
0.0587812,0.5629284526
0.245972,0.7836938436
0.081466,0.5796339434000001
0.115948,0.6032612313
0.0810924,0.5860232945
0.155253,0.6459234609
0.12250399999999999,0.6606322795
-0.0509559,0.4518469218
-0.117713,0.34555740430000004
-0.128031,0.3611980033
-0.17751899999999998,0.3248585691
-0.21207,0.302562396
-0.286448,0.2000665557
-0.180896,0.31440931780000003
-0.156276,0.344359401
-0.20444199999999998,0.3413643927
-0.230754,0.2612312812
-0.20074799999999998,0.2714143095
-0.0238897,0.45237936770000003
-0.0315174,0.4308818636
-0.253731,0.271014975
-0.277598,0.3830282862
-0.258828,0.2461896839
-0.22959000000000002,0.2903826955
-0.26238,0.2370049917
-0.31568599999999997,0.3626622296
0.12792399999999998,0.624625624
0.125517,0.6453910150000001
0.22483599999999998,0.7810316140000001
0.28820399999999996,0.8707487521
0.260301,0.7862895175
0.0611817,0.606921797
0.25565000000000004,0.7856239601
-0.21093299999999998,0.258968386
-0.09763079999999999,0.3852911814
0.201679,0.7196006656
0.146278,0.728718802
0.165062,0.6622296173000001
-0.21043199999999998,0.2710815308
-0.309166,0.1840266223
-0.22571000000000002,0.278202995
-0.16747499999999998,0.370249584
-0.164332,0.33777038270000004
-0.232817,0.2717470882
-0.12573299999999998,0.3932113145
-0.231593,0.3125457571
-0.104474,0.4009317804
-0.155337,0.37703826960000003
-0.243409,0.2535108153
-0.136132,0.3601331115
-0.00904897,0.4980366057
0.0675486,0.5534775374
-0.07309349999999999,0.39840266220000004
-0.00566902,0.47687188020000004
-0.0305701,0.4454575707
-0.11168199999999999,0.3762396007
-0.24542000000000003,0.2403327787
-0.307411,0.20692179700000002
-0.285864,0.23547420970000002
-0.29142399999999996,0.1928785358
-0.213701,0.3078202995
-0.187073,0.3126123128
-0.027538999999999998,0.4637603993
-0.0160048,0.4773377704
-0.09600299999999999,0.4583028286
-0.0588492,0.44019966720000003
0.0123354,0.5052246256
-0.167098,0.32232945090000004
-0.163042,0.2997670549
-0.12185599999999999,0.3729783694
0.060340899999999996,0.5655906822
-0.203806,0.300765391
-0.0788801,0.3964725458
-0.0320147,0.47900166390000004
-0.237568,0.2505823627
-0.262849,0.2323460899
-0.22228499999999998,0.274608985
-0.274131,0.23321131450000002
-0.288807,0.189750416
-0.26478599999999997,0.2336106489
0.0663338,0.5812978369
-0.29507,0.2284858569
-0.29815,0.19241264560000002
-0.374222,0.1370382696
-0.328577,0.1743094842
-0.215283,0.56
-0.216727,0.35860232950000004
0.109136,0.6027953411
-0.0400072,0.4354076539
0.0382147,0.5276539101000001
-0.018423699999999998,0.4688851913
0.07232369999999999,0.5802995008
0.07504029999999999,0.5736439268
0.29181799999999997,0.7375707155
0.0718168,0.6357404326
0.246659,0.8510482529000001
0.116189,0.6005990017
0.218659,0.8287520799
0.319642,0.9114808652
0.102241,0.6807986689000001
-0.137838,0.39713810320000004
-0.133635,0.3582695507
-0.0383142,0.4282196339
-0.0628753,0.4659567388
-0.12499099999999999,0.5613976705
-0.10346799999999999,0.4098502496
0.24415399999999998,0.8064559068
0.24287599999999998,0.7928785358
0.258426,0.8380698835
0.275205,0.8706821963
-0.0564285,0.4328785358
-0.057046599999999996,0.4030615641
-0.0318266,0.5000998336
-0.241744,0.351014975
-0.048752,0.42336106490000003
-0.149884,0.36525790350000004
-0.237834,0.2606322795
-0.20203000000000002,0.29557404330000003
-0.29395000000000004,0.3261896839
-0.28066199999999997,0.2634276206
-0.292891,0.21777038270000001
-0.228979,0.2691514143
-0.00271587,0.5110815308000001
-0.0316519,0.4838602329
-0.0187723,0.4772046589
-0.0194854,0.4867221298
0.0415262,0.5674542429
-0.214838,0.25490848590000004
-0.250095,0.2553078203
-0.386165,0.1226622296
-0.189498,0.31114808650000003
-0.43406000000000006,0.1124792013
-0.450654,0.0648252912
0.153084,0.6326788686
0.166987,0.6591014975
0.179339,0.6910482529
0.19858599999999998,0.6964392679
0.016916499999999998,0.5422296173
0.14549299999999998,0.7592013311
0.08070000000000001,0.5983361065
0.13974499999999998,0.6499168053000001
0.17642000000000002,0.7352412646
0.28491099999999997,0.8276871880000001
0.284279,0.8142429285
0.27521799999999996,0.8885856905
0.34657299999999996,1.0
0.0848068,0.6427953411
0.349081,0.9430948419
0.261502,0.8448585691
0.183224,0.7906821963
0.34651000000000004,0.9729118136
-0.201672,0.29331114810000003
-0.094154,0.4051913478
-0.298116,0.19028286190000002
-0.24851499999999999,0.250249584
-0.0988409,0.38069883530000004
-0.157855,0.3250582363
-0.0353567,0.582562396
-0.0827864,0.4375374376
-0.012305199999999999,0.6545757072
-0.020803099999999998,0.48678868550000004
-0.0826693,0.4125124792
0.10470099999999999,0.6969717138
0.23452099999999998,0.7934775374
0.144038,0.7032279534
0.21759,0.7965391015000001
0.09103359999999999,0.6605657238
0.08486919999999999,0.6552412646
0.067469,0.6391347754000001
-0.058469,0.4563061564
-0.07883889999999999,0.40871880200000005
-0.0983867,0.40126455910000003
-0.0145793,0.4792013311
-0.010017999999999999,0.45337770380000003
0.13136,0.6752745424000001
-0.10444099999999999,0.3978036606
-0.12219000000000001,0.4180366057
-0.11490099999999999,0.3866222962
-0.041421099999999995,0.4437936772
0.042947099999999995,0.5979367720000001
-0.0283098,0.46469217970000004
-0.08581119999999999,0.4188352745
0.306907,0.8748752080000001
0.250417,0.7920133111000001
0.26289399999999996,0.8252246256
0.20560799999999999,0.7439600666
0.25490399999999996,0.8141763727
0.183063,0.7304492512
0.19219899999999998,0.7705823627
0.300052,0.855906822
0.30771699999999996,0.9259234609
0.14594000000000001,0.7421630616
0.170619,0.7142762063
0.310768,0.9088186356
0.225964,0.7054908486
0.07439359999999999,0.5758402662000001
0.045713899999999995,0.5299833611
0.17285,0.6698835275
0.162638,0.6957071547
0.247475,0.8191014975
0.103423,0.6296173045
0.197655,0.7039600666
0.15101399999999998,0.6463893511000001
0.29886399999999996,0.8720133111
-0.217274,0.3414975042
-0.17285499999999998,0.342828619
-0.202206,0.27900166390000003
-0.216242,0.2713477537
-0.18928699999999998,0.2713477537
0.15848299999999998,0.7193344426
0.21737099999999998,0.8229617304
0.307639,0.9664559068
0.29217699999999996,0.8581031614
0.240441,0.8553078203000001
0.274844,0.7611314476000001
-0.0334412,0.5180698835
-0.141002,0.3910815308
0.0767655,0.589750416
-0.0631661,0.4714143095
0.008284999999999999,0.48991680530000004
-0.106973,0.4200998336
-0.123056,0.3912146423
-0.0467379,0.43973377700000005
-0.0941781,0.4551747088
0.266588,0.8710815308000001
0.215618,0.8093843594
0.298771,0.9100831947
0.281978,0.9069550749
0.256764,0.8527121464
0.16873000000000002,0.7176039933
0.166905,0.7572712146
0.30038699999999996,0.9408985025000001
0.290091,0.904359401
0.273741,0.8947088186000001
0.311311,0.9143427621
0.298354,0.9116805324
0.295777,0.8390016639000001
0.31538099999999997,0.8740765391
0.128873,0.5628618968
0.14152599999999999,0.677936772
0.105293,0.6457903494
0.15315,0.6965723794
0.139188,0.6949750416
0.123787,0.6547753744
0.181087,0.7414975042
0.151769,0.7012312812
0.09474629999999999,0.641530782
-0.309442,0.2210981697
-0.358774,0.1312479201
-0.279531,0.2127121464
-0.341387,0.1711813644
-0.0675774,0.3922129784
-0.0377071,0.42349417640000003
0.027311099999999998,0.5399667221000001
0.0171505,0.5258569052000001
0.0144972,0.5406988353000001
0.21143699999999999,0.7691846922000001
0.118447,0.6580366057
-0.0073878,0.5283860233000001
-0.0222322,0.5120133111
0.00213424,0.5377703827
0.0785326,0.6179700499
0.105144,0.6463893511000001
0.105685,0.6579034942
0.105185,0.6594342762000001
0.00148243,0.5371048253
0.114896,0.6834608985
0.131239,0.69078203
0.156046,0.7160066556
0.143254,0.6827287854
0.15428,0.6895840266000001
0.119084,0.6819966722
0.109065,0.6631613977
0.143813,0.7306489185
0.16515000000000002,0.7317138103
0.148679,0.7065557404
0.19414499999999998,0.7793677205
-0.185617,0.332046589
-0.21958699999999998,0.2627620632
-0.191349,0.3647920133
0.11306799999999999,0.6930449251
0.145072,0.6953078203
0.177925,0.7252579035000001
0.159761,0.7168053245
0.163694,0.7215307820000001
0.152205,0.6919800333
0.14334000000000002,0.6991014975000001
0.112844,0.6511148087
0.126069,0.6652911814
0.15262599999999998,0.7053577371
0.10615899999999999,0.6421963394
-0.0542569,0.4706156406
0.0533813,0.5420965058
-0.044725,0.4786688852
-0.153084,0.32133111480000004
0.21823599999999999,0.7140765391
0.19372799999999998,0.7556073211000001
0.12573399999999998,0.6737437604000001
0.13261,0.6762063228
0.101934,0.6298169717000001
0.129777,0.6696173045
0.144594,0.6960399334
0.233904,0.8063893511
0.145838,0.7084193012000001
0.263837,0.8418635607
0.276099,0.8615640599000001
0.190512,0.7615973378
0.228436,0.8150415973
0.293325,0.9038935108
0.285698,0.8962396007000001
0.295535,0.8470549085
0.307278,0.9350415973
0.34717699999999996,0.921530782
0.12154899999999999,0.6802662230000001
0.0771934,0.6348752080000001
0.164064,0.7275207987000001
0.175844,0.7537437604
0.09856619999999999,0.6598336106
0.09693249999999999,0.6430615641
0.043996799999999996,0.5078868552
-0.115106,0.3762396007
-0.0338834,0.4373377704
-0.0770542,0.4069883527
0.11523699999999999,0.5843594010000001
-0.032485599999999996,0.4312146423
0.223882,0.7684525790000001
0.228988,0.8
0.22212,0.770515807
0.194438,0.7584026622000001
0.203866,0.7578702163000001
0.186223,0.7391680532
0.09804929999999999,0.6120465890000001
0.044498199999999995,0.5265224626
-0.0355256,0.410249584
0.029043,0.4972379368
0.0008655650000000001,0.4630948419
0.00491646,0.46356073210000004
-0.237036,0.33024958400000004
-0.17540599999999998,0.3949417637
-0.222488,0.3002995008
-0.237374,0.3598003328
-0.185416,0.32559068220000004
-0.289612,0.22009983360000002
-0.15558000000000002,0.3170715474
-0.14642000000000002,0.34955074880000003
-0.15054499999999998,0.3850249584
-0.137679,0.3534775374
-0.22400399999999998,0.2644925125
-0.279374,0.2413311148
-0.299706,0.2408652246
-0.267437,0.2575707155
-0.279215,0.241797005
-0.22368000000000002,0.2720133111
0.0811648,0.5922129784
0.0937677,0.5881530782000001
0.0340335,0.5607986689000001
-0.014573399999999999,0.4749417637
0.0277665,0.5242595674
0.00267743,0.47094841930000003
-0.180304,0.33078203
0.0611463,0.5329783694
-0.0463446,0.4353410982
-0.10126299999999999,0.4385357737
-0.0721575,0.5728452579000001
0.08824649999999999,0.6233610649
0.306558,0.8748752080000001
0.22849699999999998,0.7414975042
0.200425,0.794875208
-0.25555,0.2321464226
-0.234424,0.2543760399
-0.227571,0.25903494180000003
-0.200155,0.3157404326
-0.23218799999999998,0.27161397670000004
-0.00344146,0.5261231281000001
0.05088,0.5458236273
-0.00409011,0.4829284526
-0.0804925,0.37091514140000004
-0.295591,0.19254575710000002
-0.319138,0.1943427621
-0.0656606,0.41271214640000004
-0.308419,0.18482529120000002
-0.0708746,0.38748752080000004
-0.223743,0.2549750416
0.129681,0.5878868552000001
0.12889699999999998,0.6090515807
0.0261688,0.5380366057
0.102547,0.5719134775
-0.061531699999999995,0.5925457571
0.00117481,0.48439267890000004
0.21354199999999998,0.8992346090000001
0.22805199999999998,0.8518469218
0.174362,0.8092512479
0.24722799999999998,0.8248918469000001
0.27729699999999996,0.9349750416
0.16553299999999999,0.7422961730000001
0.175832,0.7674542429000001
0.20812899999999998,0.8012645591
0.233183,0.8762063228
0.226569,0.8100499168
0.153671,0.7613311148
0.22826000000000002,0.8022628952
0.19880799999999998,0.8374708819000001
0.22067799999999999,0.871014975
0.209358,0.765124792
0.221072,0.8368053245
0.21925000000000003,0.8185024958
0.301183,0.8191014975
0.207362,0.8189683860000001
0.23116899999999999,0.8299500832000001
0.258594,0.9062895175000001
0.28804799999999997,0.8933111481
0.31081000000000003,0.933843594
0.259376,0.8724792013
0.25155099999999997,0.8628951747
0.229231,0.8051247920000001
0.117923,0.7976705491
0.33206,0.9613311148
0.223803,0.8327454243
0.190938,0.7951414309
0.239731,0.8411980033
0.186584,0.7580698835
0.264489,0.8680865225000001
0.22774899999999998,0.8375374376
0.26542699999999997,0.8745424293
0.221848,0.8278202995
0.22456099999999998,0.7953410982
0.152842,0.7328452579
0.240247,0.8242262895
0.125867,0.6414642263
0.19941,0.7551414309000001
0.252086,0.880266223
0.272692,0.9176039933000001
0.188791,0.9134109817
0.212201,0.7964725458
0.18506399999999998,0.8446589018
0.176625,0.7425623960000001
0.19874899999999998,0.7769051581
0.14124599999999998,0.6931780366
0.12881299999999998,0.7273876872
0.141282,0.6650915141
0.174921,0.6849916805
0.225491,0.806921797
0.262919,0.8535773710000001
0.24947699999999998,0.8194342762
0.263711,0.8638269551000001
-0.172294,0.3255241265
-0.122527,0.3785024958
-0.17754,0.32359401
-0.258955,0.2441264559
-0.243367,0.24778702160000002
-0.233949,0.2563727121
-0.400597,0.17271214640000002
-0.318928,0.17717138100000002
-0.293103,0.2100499168
-0.243784,0.2587687188
-0.26020899999999997,0.2170382696
-0.31585399999999997,0.2642262895
0.258667,0.8670216306
0.319249,0.9408319468
0.254503,0.8682196339
0.326453,0.9378369384
0.235361,0.8220965058
-0.170769,0.3295174709
-0.251419,0.25617304490000004
-0.18179,0.3257903494
-0.142277,0.3693178037
-0.14851899999999998,0.3595341098
-0.218751,0.2586356073
-0.25391199999999997,0.2500499168
-0.284182,0.2340765391
-0.306598,0.1862229617
